FID,YR,NODEID,Lon,Lat,Fatalities,PedFatalit,BikeFatali,MVOFatalit
7561,2016,67246,-73.89554005479116,40.70353889149856,1,1,0,1
7562,2016,58555,-73.79458993747308,40.72688581319272,1,0,0,1
7563,2016,50380,-73.84522703171416,40.721622850043495,1,0,0,1
7564,2016,53491,-73.86642126522905,40.879587079983395,1,0,0,1
7565,2016,49303,-73.90407330251226,40.88238371806156,1,1,0,0
7566,2016,46118,-73.87341800288583,40.73437612105013,1,1,0,1
7567,2016,19957,-73.94438746513138,40.71453160132947,1,1,1,1
7568,2016,44595,-73.91618974878736,40.85458241068568,1,0,0,1
7569,2016,49088,-73.88185017177511,40.877012233444425,1,1,0,0
7570,2016,43860,-73.9230618420698,40.82609561140643,1,1,0,1
7571,2016,61585,-73.72732826514874,40.72341196320428,1,0,0,1
7572,2016,11726,-74.02956408441806,40.61983253850275,1,1,1,1
7573,2016,23905,-73.96581413412159,40.80884157784735,1,0,0,1
7574,2016,42796,-73.92875516576042,40.82283987051115,1,1,0,1
7575,2016,42904,-73.92329323408269,40.80507038323553,1,0,0,1
7576,2016,49197,-73.87470061236502,40.875001741441814,1,1,0,0
7577,2016,54266,-73.85695619437843,40.89416793734352,1,0,0,1
7578,2016,41776,-73.91468429768044,40.7536800689166,1,0,1,1
7579,2016,37177,-73.791247483466,40.696565105373175,1,0,0,1
7580,2016,42403,-73.90818940855566,40.774357540239,1,0,0,1
7581,2016,19422,-73.96580098788924,40.708901576802894,1,0,0,1
7582,2016,4387,-74.14590266205181,40.542428552588255,1,1,0,1
7583,2016,23585,-73.9554072980271,40.776868480078406,1,1,0,0
7584,2016,48986,-73.88555620491259,40.868142836660645,1,0,1,0
7585,2016,29892,-73.90546659458045,40.70149328736279,1,1,1,1
7586,2016,35018,-73.81201248579538,40.705944943478535,1,0,0,1
7587,2016,47373,-73.89307111608852,40.81443811179602,1,0,0,1
7588,2016,18121,-73.96421566835059,40.63510003783513,1,1,0,0
7589,2016,17038,-73.95010358902144,40.58612990185315,1,0,0,1
7590,2016,22928,-73.9602331080922,40.76624017544656,1,0,0,1
7591,2016,28795,-73.89704215332318,40.65766358855848,1,0,1,1
7592,2016,56592,-73.80916332378855,40.778119368674155,1,1,0,0
7593,2016,22277,-73.95115913737855,40.74288448112856,1,0,0,1
7594,2016,42176,-73.92590027126506,40.77226208676174,1,0,1,1
7595,2016,62973,-73.72276720029404,40.75630635538277,1,1,0,1
7596,2016,20546,-73.99871443876289,40.73478386068543,1,1,1,0
7597,2016,36092,-73.76756147882784,40.657711423936156,1,0,0,1
7598,2016,26068,-73.93629596801466,40.63470952602759,1,0,0,1
7599,2016,29083,-73.87592410492977,40.65904046750981,1,0,0,1
7600,2016,54595,-73.84014707179905,40.89367638986353,1,1,0,0
7601,2016,47775,-73.90493735777787,40.843374894416684,1,0,1,1
7602,2016,55468,-73.82972356922996,40.74313920799715,1,0,0,1
7603,2016,40636,-73.9393998208089,40.71974610898281,1,0,0,1
7604,2016,25619,-73.93039315350552,40.62444135760752,1,0,0,1
7605,2016,48192,-73.8868188669551,40.83706535625857,1,1,0,0
7606,2016,22682,-73.96984859892477,40.757075957420454,1,1,1,0
7607,2016,16692,-73.96204484562027,40.587121502944974,1,1,0,0
7608,2016,12205,-74.01607041388031,40.64310864376116,1,1,0,0
7609,2016,53020,-73.84374214831912,40.827733153376826,1,0,0,1
7610,2016,56555,-73.81022671655094,40.79252824091215,1,0,0,1
7611,2016,15042,-73.98122574924794,40.66334686313266,1,0,0,1
7612,2016,50702,-73.86751412972541,40.74937570722443,1,0,1,0
7613,2016,11857,-74.0202771853338,40.628062090594135,1,0,0,1
7614,2016,45940,-73.87470468374048,40.71939789970201,1,0,0,1
7615,2016,17400,-73.96629835529089,40.609555213576726,1,0,0,1
7616,2016,20588,-73.99657462346656,40.7211727271007,1,0,1,1
7617,2016,10426,-74.08524991607808,40.62280087101957,1,0,0,1
7618,2016,49058,-73.88362518133856,40.86725758797112,1,0,0,1
7619,2016,42855,-73.92662718246035,40.8161189591509,1,1,0,0
7620,2016,36260,-73.79245290765522,40.67551373020314,1,0,0,1
7621,2016,61100,-73.75477385049125,40.72523564138786,1,0,0,1
7622,2016,17237,-73.9772615007571,40.62585277227357,1,1,0,0
7623,2016,44038,-73.92069622798593,40.85214108627567,1,0,0,1
7624,2016,22580,-73.97418937113964,40.75399351049975,1,1,0,1
7625,2016,27878,-73.91631325671419,40.69535124627506,1,0,0,1
7626,2016,22660,-73.97171284024377,40.750493806728024,1,1,1,1
7627,2016,1658,-74.20699885246233,40.557567489393676,1,0,0,1
7628,2016,49020,-73.88166760114879,40.853348199801495,1,1,0,0
7629,2016,22836,-73.96206392646702,40.763734284605945,1,0,0,1
7630,2016,15090,-73.98027180231179,40.68595825438288,1,1,0,0
7631,2016,23416,-73.9713153248312,40.79275285213353,1,1,0,1
7632,2016,27213,-73.91108275978517,40.67951552284302,1,0,0,1
7633,2016,20576,-73.99647816647435,40.71904822384717,1,1,1,0
7634,2016,18557,-73.97824904728844,40.67967964085537,1,1,0,0
7635,2016,68708,-73.74136015624376,40.70139905917854,1,0,0,1
7636,2016,42460,-73.941391218138,40.81847105936775,1,1,0,0
7637,2016,13994,-74.00137990179978,40.64335675332512,1,1,1,0
7638,2016,51702,-73.84580796266012,40.78419130931912,1,1,0,0
7639,2016,62150,-73.73736113036473,40.757832776976436,1,0,0,1
7640,2016,49752,-73.86845305151347,40.72348549381877,1,0,0,1
7641,2016,70604,-73.7468573677003,40.728586912245454,1,1,0,0
7642,2016,34772,-73.82004596554249,40.69761008313024,1,1,0,1
7643,2016,37405,-73.78175833206085,40.70256170797311,1,0,0,1
7644,2016,64171,-73.75140762503052,40.60729513167516,1,1,0,1
7645,2016,15055,-73.98006852027821,40.66870544020261,1,1,0,0
7646,2016,20885,-73.98575224060008,40.72300938623251,1,1,0,1
7647,2016,44336,-73.93331215355963,40.85533458404862,1,0,1,0
7648,2016,18066,-73.96803868518846,40.63665098517829,1,1,1,1
7649,2016,24288,-73.94654653356856,40.81650234006589,1,1,0,1
7650,2016,28776,-73.89855399315778,40.647572431967006,1,0,0,1
7651,2016,26673,-73.90877060016535,40.65445716472797,1,0,0,1
7652,2016,19287,-73.96934097770588,40.695768429284705,1,0,0,1
7653,2016,26291,-73.92785585140432,40.65551577860648,1,0,0,1
7654,2016,17613,-73.9553342262517,40.60857313118048,1,0,1,0
7655,2016,42863,-73.92731653182643,40.81855963346114,1,1,0,1
7656,2016,41513,-73.93029096279395,40.74689704358651,1,0,0,1
7657,2016,41944,-73.9094977700937,40.77004092220131,1,0,1,1
7658,2016,54577,-73.83950932640596,40.88263070754918,1,0,0,1
7659,2016,15730,-73.99308072522261,40.695216409570975,1,0,1,0
7660,2016,27318,-73.94070625111846,40.69635305439307,1,1,1,1
7661,2016,42782,-73.92974535946159,40.817682398213634,1,0,0,1
7662,2016,46393,-73.89957348507372,40.754063532381785,1,1,0,0
7663,2016,25522,-73.93572338029405,40.61252989539045,1,0,0,1
7664,2016,44288,-73.9075448892412,40.844958495966786,1,0,0,1
7665,2016,48429,-73.87816324958429,40.83884591997992,1,1,0,1
7666,2016,41722,-73.92086506797662,40.75667820193829,1,0,1,1
7667,2016,41923,-73.90782817510204,40.75699926410813,1,1,0,1
7668,2016,31529,-73.85704254383512,40.68112701601494,1,0,0,1
7669,2016,14791,-73.99372510850469,40.677841621517786,1,1,0,0
7670,2016,54329,-73.8552670769278,40.89534130777891,1,0,0,1
7671,2016,41007,-73.92317553247264,40.73973968988065,1,0,0,1
7672,2016,13873,-74.01117446671917,40.651088297904685,1,0,0,1
7673,2016,27294,-73.90777158763154,40.68137784661668,1,0,0,1
7674,2016,49861,-73.865487313637,40.72947200681002,1,0,0,1
7675,2016,29481,-73.88892541553275,40.663687772685904,1,1,0,0
7676,2016,23469,-73.9675791681984,40.79786706117019,1,1,0,1
7677,2016,57497,-73.82529460271414,40.82968880116357,1,1,0,1
7678,2016,48464,-73.87608505183594,40.84206482627278,1,0,0,1
7679,2016,1682,-74.20043330181392,40.55091267671179,1,0,0,1
7680,2016,27545,-73.93090708894468,40.69222768751358,1,0,0,1
7681,2016,29155,-73.90456891259869,40.67951553678585,1,1,0,1
7682,2016,18091,-73.9657842118517,40.648375525516435,1,0,0,1
7683,2016,16263,-73.95963299069744,40.5779933231145,1,1,0,1
7684,2016,27219,-73.91166390611578,40.68244565085206,1,1,0,1
7685,2016,46708,-73.88282340830627,40.75198243610824,1,1,0,0
7686,2016,23707,-73.94937366708172,40.77687574885452,1,1,0,1
7687,2016,55536,-73.83054572476712,40.770223683184746,1,1,0,0
7688,2016,62802,-73.70913257467542,40.72914079986006,1,0,0,1
7689,2016,44085,-73.91423754112606,40.838108794844224,1,0,0,1
7690,2016,26886,-73.92930916538009,40.68416880326482,1,1,0,1
7691,2016,43206,-73.91384000278039,40.824187989999,1,0,0,1
7692,2016,19686,-73.957488210831,40.70908040411695,1,1,0,0
7693,2016,53554,-73.8631823845929,40.87217554217857,1,1,0,1
7694,2016,19778,-73.95235994255427,40.70971584066504,1,0,0,1
7695,2016,15456,-74.00338054969609,40.71082616346511,1,1,0,0
7696,2016,43991,-73.91784810968731,40.83715589082802,1,1,0,0
7697,2016,16530,-73.96957672594903,40.60212241942661,1,0,0,1
7698,2016,55045,-73.81670576406259,40.72127492112756,1,0,1,1
7699,2016,23265,-73.97783054383132,40.778729731494735,1,1,0,0
7700,2016,32000,-73.83978600232936,40.68375415746326,1,0,1,0
7701,2016,31367,-73.86523465459669,40.68589476444117,1,1,0,1
7702,2016,48306,-73.88530157274738,40.84454717747097,1,0,0,1
7703,2016,7171,-74.12162563937541,40.57150139390946,1,0,0,1
7704,2016,56759,-73.79925852127678,40.77596994646542,1,0,0,1
7705,2016,27950,-73.91255555426999,40.6979817593474,1,0,0,1
7706,2016,31777,-73.84589207661901,40.680186378784015,1,1,0,0
7707,2016,31516,-73.85858962539777,40.67940272970856,1,0,0,1
7708,2016,27319,-73.94041185824281,40.6948808970015,1,0,0,1
7709,2016,59673,-73.7760320926404,40.75622705376856,1,1,0,1
7710,2016,57412,-73.83074238776254,40.83495938828865,1,0,0,1
7711,2016,21492,-73.98272686573266,40.745180414564466,1,0,0,1
7712,2016,47770,-73.90675782290396,40.8436430614855,1,1,0,0
7713,2016,13622,-73.98706747141892,40.6153606642339,1,1,0,1
7714,2016,24133,-73.95152925681663,40.7994587266797,1,0,1,1
7715,2016,44197,-73.91346470886046,40.8461473357827,1,0,1,0
7716,2016,54015,-73.83835409381523,40.87492195776245,1,0,0,1
7717,2016,37219,-73.79129218785755,40.70772468394415,1,0,0,1
7718,2016,31264,-73.86843070594479,40.68031114557983,1,1,1,0
7719,2016,41527,-73.93126506868416,40.75199252193336,1,0,0,1
7720,2016,30238,-73.89019825168529,40.69834589589719,1,1,0,0
7721,2016,40194,-73.73923898974091,40.712104010403856,1,1,0,0
7722,2016,59904,-73.76660407155619,40.76064780542235,1,1,0,0
7723,2016,17033,-73.94704408635735,40.581595313682506,1,0,0,1
7724,2016,15607,-73.99858359755287,40.713468461044286,1,1,1,1
7725,2016,42251,-73.91889732776606,40.771985418530676,1,0,1,1
7726,2016,28891,-73.89255142126827,40.648910337807344,1,0,0,1
7727,2016,45735,-73.8823811378339,40.71617245292366,1,0,0,1
7728,2016,14202,-73.98421740191927,40.635726070129735,1,0,1,1
7729,2016,49011,-73.88531544907347,40.87733346270357,1,1,0,0
7730,2016,33719,-73.83220564316538,40.67840821089994,1,1,0,0
7731,2016,65592,-73.92017907964593,40.646926386559784,1,0,0,1
7732,2016,51901,-73.83845605550776,40.78582446681064,1,0,0,1
7733,2016,40684,-73.93801474256415,40.73431476122261,1,0,1,1
7734,2016,12548,-73.99262545366022,40.5781091408935,1,0,0,1
7735,2016,7019,-74.13268947727356,40.63887891285759,1,0,1,0
7736,2016,44070,-73.91497029130328,40.83358783920655,1,1,0,0
7737,2016,29769,-73.87536132230375,40.682748262463754,1,0,0,1
7738,2016,22207,-73.95156745743236,40.72869668403649,1,0,0,1
7739,2016,24275,-73.94597765959395,40.80709814401124,1,1,0,0
7740,2016,14260,-73.97990983175667,40.63968635709293,1,0,1,0
7741,2016,16630,-73.96679561332648,40.604802413665425,1,1,1,1
7742,2016,58268,-73.83014773386583,40.88270300975399,1,1,0,0
7743,2016,38897,-73.75473243975087,40.66547770222528,1,0,0,1
7744,2016,27944,-73.91260741754266,40.69554112065392,1,0,0,1
7745,2016,17013,-73.95080167579829,40.601749727404716,1,0,0,1
7746,2016,21366,-73.99133264584701,40.765309269866364,1,1,0,0
7747,2016,20369,-74.0018840624698,40.71939756998601,1,1,1,1
7748,2016,29163,-73.9056418441862,40.68238293127883,1,0,1,1
7749,2016,27124,-73.91739586985425,40.67669358400705,1,0,0,1
7750,2016,37118,-73.79489532779321,40.7054607463737,1,0,0,1
7751,2016,14158,-73.99049634052382,40.64316444146339,1,0,1,0
7752,2016,29888,-73.9062108793198,40.70012191949106,1,1,1,1
7753,2016,5888,-74.1581296348435,40.632551141863644,1,0,0,1
7754,2016,26841,-73.93140679422824,40.66133050863965,1,1,0,1
7755,2016,29992,-73.90229014228298,40.70460818927622,1,0,1,0
7756,2016,12891,-73.9911629877607,40.59755365053253,1,1,0,0
7757,2016,40125,-73.74164140172702,40.715016836932904,1,0,0,1
7758,2016,53440,-73.86679793524894,40.86133813385501,1,1,0,1
7759,2016,27048,-73.9207076122917,40.66917415131853,1,0,0,1
7760,2016,44449,-73.92726915132864,40.86553455901619,1,1,1,1
7761,2016,54802,-73.82672635665854,40.723081598756956,1,0,0,1
7762,2016,19078,-73.94643715386641,40.68144855622845,1,0,0,1
7763,2016,15252,-74.01124835011512,40.70830470116389,1,0,0,1
7764,2016,35360,-73.79985783130725,40.71025256215605,1,1,0,1
7765,2016,29205,-73.90262640292032,40.66827343074653,1,1,1,1
7766,2016,48903,-73.89065393054108,40.86295483379418,1,0,1,0
7767,2016,18457,-73.94752254431701,40.65887575254345,1,1,1,1
7768,2016,34863,-73.81452014395752,40.693214489647076,1,1,0,0
7769,2016,43504,-73.93803616152951,40.84755775435971,1,1,0,0
7770,2016,22481,-73.97628766922935,40.748245421191186,1,1,1,1
7771,2016,43862,-73.92223396011899,40.827719425126574,1,1,0,0
7772,2016,19696,-73.95549857320513,40.70994949178159,1,0,0,1
7773,2016,27923,-73.91748948774232,40.7118382192945,1,0,1,1
7774,2016,47458,-73.88964949983959,40.82513566387711,1,1,0,1
7775,2016,50576,-73.83788788620195,40.72569743141077,1,0,0,1
7776,2016,5037,-74.13534754204598,40.5708813609272,1,0,0,1
7777,2016,39620,-73.7623659472134,40.6935095756115,1,0,0,1
7778,2016,30703,-73.85119064867891,40.57464886487349,1,0,1,0
7779,2016,19550,-73.95799732972944,40.694365838859134,1,1,1,1
7780,2016,34857,-73.81480506697169,40.69004688346653,1,0,0,1
7781,2016,8499,-74.12328117603802,40.61600287863008,1,0,0,1
7782,2016,20378,-74.00220819512866,40.72162113872327,1,1,1,0
7783,2016,56510,-73.80955072540877,40.775348662007694,1,0,0,1
7784,2016,47331,-73.89689338056719,40.820998742996295,1,1,1,1
7785,2016,14153,-73.9902441368271,40.64027520538132,1,1,0,1
7786,2016,28102,-73.9023059604239,40.562128209093046,1,0,1,0
7787,2016,19072,-73.94404799050666,40.679336108923394,1,0,0,1
7788,2016,29196,-73.90145114672136,40.66365836495975,1,1,0,1
7789,2016,38865,-73.75818010693305,40.684062513550245,1,0,0,1
7790,2016,2231,-74.18434906367821,40.54849087906595,1,0,0,1
7791,2016,41575,-73.92855442037776,40.746082470741854,1,0,1,0
7792,2016,24378,-73.94574702080308,40.827776484922815,1,0,1,0
7793,2016,46551,-73.89081892313773,40.74906071003089,1,1,0,0
7794,2016,42787,-73.93077372052548,40.82054397922447,1,0,0,1
7795,2016,22939,-73.95620770711018,40.74387153077299,1,1,0,1
7796,2016,62856,-73.70530834508867,40.739934025820865,1,0,0,1
7797,2016,11849,-74.01963171292398,40.624879693509094,1,1,0,1
7798,2016,29581,-73.88275458608318,40.67122000669145,1,0,0,1
7799,2016,22707,-73.96912885687371,40.76671625231975,1,1,0,0
7800,2016,44723,-73.91273605229155,40.87231738509754,1,0,1,1
7801,2016,41508,-73.92890009364172,40.74434606621107,1,1,0,0
7802,2016,42849,-73.92555271704184,40.81194069054461,1,0,0,1
7803,2016,48963,-73.88745688255067,40.85962552826207,1,1,1,1
7804,2016,7997,-74.10271683574838,40.58092105870253,1,0,0,1
7805,2016,33870,-73.8238713893727,40.679780253943186,1,0,0,1
7806,2016,24308,-73.94332134227344,40.82091720532075,1,1,0,0
7807,2016,42312,-73.91638760180902,40.77298804601881,1,1,0,1
7808,2016,4927,-74.13941119059676,40.56664024659233,1,0,0,1
7809,2016,37670,-73.77357135238259,40.71512009568099,1,0,0,1
7810,2016,15813,-73.992622617733,40.71316858308519,1,0,0,1
7811,2016,26131,-73.93273434216806,40.637216811346995,1,0,1,0
7812,2016,39898,-73.75110716739526,40.70093521503577,1,0,0,1
7813,2016,23536,-73.95909001723491,40.777592472765825,1,1,0,0
7814,2016,41696,-73.92020270385731,40.745115831385895,1,1,0,0
7815,2016,9632,-74.08893333112368,40.64666442218778,1,0,0,1
7816,2016,18957,-73.95318618126035,40.67089804180192,1,0,0,1
7817,2016,48630,-73.90565635828574,40.87770609961675,1,1,1,1
7818,2016,54202,-73.86178813950673,40.891549529782154,1,1,1,0
7819,2016,40447,-73.72966757767914,40.71100623944313,1,0,0,1
7820,2016,51089,-73.85260432595338,40.7525419668504,1,1,1,1
7821,2016,15277,-74.01152689679991,40.71429387151785,1,1,0,1
7822,2016,35393,-73.79715950820034,40.592788322784976,1,0,0,1
7823,2016,61991,-73.74143323807348,40.752708735184534,1,1,0,1
7824,2016,27250,-73.91009068718648,40.667154312459175,1,1,0,1
7825,2016,33954,-73.81716256073595,40.68368420638263,1,0,0,1
7826,2016,51286,-73.84570127304774,40.76958311400257,1,1,0,0
7827,2016,55672,-73.81941130806217,40.750887754632394,1,1,0,0
7828,2016,12402,-74.01638142250529,40.71007837081403,1,0,0,1
7829,2016,13948,-74.00717195231047,40.655042986334394,1,1,1,1
7830,2016,36882,-73.76416125142147,40.664808143469344,1,0,0,1
7831,2016,13467,-73.99646484170594,40.60632749763137,1,0,1,0
7832,2016,17365,-73.97047171996633,40.62417002986236,1,0,1,1
7833,2016,22557,-73.97497000650101,40.74850184965069,1,0,1,1
7834,2016,35403,-73.7963726269834,40.594943418998476,1,0,0,1
7835,2016,8666,-74.11326249638795,40.62305442443843,1,0,0,1
7836,2016,41477,-73.93588175061426,40.759456980605506,1,0,1,0
7837,2016,17801,-73.9457369194891,40.615363406520096,1,0,0,1
7838,2016,52821,-73.8506492434949,40.83029301504715,1,0,0,1
7839,2016,21438,-73.98362520003819,40.743943114563365,1,0,1,0
7840,2016,27222,-73.91379700164791,40.68479987149097,1,0,0,1
7841,2016,17073,-73.94812013048491,40.59757939938621,1,1,0,0
7842,2016,18609,-73.97381973080915,40.672221825349546,1,0,0,1
7843,2016,23742,-73.94999985312755,40.792931493677656,1,0,0,1
7844,2016,18349,-73.95140598192309,40.64076694059089,1,1,0,1
7845,2016,23988,-73.95868839326792,40.80246979407903,1,0,0,1
7846,2016,13924,-74.0047464675288,40.643566979775365,1,1,0,0
7847,2016,17250,-73.97699848997357,40.629871496316355,1,0,0,1
7848,2016,14501,-74.00208993066708,40.67669268987765,1,1,0,1
7849,2016,60100,-73.7976640877159,40.79083589004226,1,1,0,0
7850,2016,41664,-73.92378848607505,40.761226086187015,1,1,1,1
7851,2016,27349,-73.93971460698516,40.706918291856454,1,1,0,0
7852,2016,5086,-74.13396833892605,40.5615869932477,1,0,0,1
7853,2016,29627,-73.88205690885597,40.68492967585127,1,0,0,1
7854,2016,46130,-73.8732974047109,40.73743371963761,1,1,0,0
7855,2016,27741,-73.92377588950242,40.69729832356504,1,1,0,1
7856,2016,24285,-73.94556804472145,40.812751870696495,1,1,0,1
7857,2016,48762,-73.8965606063921,40.86856519980783,1,0,0,1
7858,2016,16756,-73.95994330864387,40.58195926785301,1,0,0,1
7859,2016,32365,-73.85717524631097,40.70598808460888,1,0,0,1
7860,2016,21676,-73.98477889071741,40.78248292506624,1,1,0,0
7861,2016,18399,-73.94898425217174,40.636208717955306,1,0,0,1
7862,2016,38775,-73.76094528416147,40.68179908670131,1,0,0,1
7863,2016,26382,-73.91885164516741,40.634482718718814,1,1,0,1
7864,2016,26689,-73.94282892280924,40.662847485132815,1,0,1,0
7865,2016,42977,-73.92053834267153,40.807234583143504,1,0,0,1
7866,2016,11621,-74.03122817465005,40.61572295123713,1,0,0,1
7867,2016,24107,-73.95693663191847,40.8175482492601,1,0,0,1
7868,2016,13671,-73.98396336873657,40.61021768595725,1,0,0,1
7869,2016,55593,-73.82594152549859,40.76435065713912,1,1,0,1
7870,2016,33840,-73.8232493858126,40.66614416788081,1,0,0,1
7871,2016,32095,-73.83615755314702,40.682415294701705,1,1,0,0
7872,2016,48246,-73.88771029904316,40.85096068505226,1,0,0,1
7873,2016,26999,-73.92466141795734,40.67827601174369,1,0,0,1
7874,2016,53619,-73.85745013504688,40.86953252023132,1,1,0,1
7875,2016,50426,-73.84543924700814,40.73970695716498,1,0,0,1
7876,2016,42369,-73.91177880054754,40.77359531296172,1,0,0,1
7877,2016,53470,-73.86706606762563,40.874324694843416,1,0,0,1
7878,2016,11921,-74.01697095923369,40.63161800354611,1,1,1,0
7879,2016,54335,-73.85327599099455,40.89467554262225,1,1,0,1
7880,2016,28643,-73.90414221372234,40.655146420872214,1,0,0,1
7881,2016,51774,-73.84312580590054,40.78322509767776,1,1,0,0
7882,2016,36862,-73.76578781901895,40.660975172747705,1,0,0,1
7883,2016,41569,-73.92913498066996,40.76822870402263,1,1,1,1
7884,2016,62300,-73.72775176695505,40.75738823706815,1,0,0,1
7885,2016,55016,-73.81884791052853,40.741945011123036,1,0,0,1
7886,2016,44052,-73.91531655645639,40.826545168273846,1,0,1,1
7887,2016,42431,-73.93974668197075,40.80118543335901,1,1,0,0
7888,2016,49651,-73.87480618191957,40.895725687412146,1,0,0,1
